cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,evac_decision
-1.094042125,0.570604296,1.87448644,4.224299507,-1.58380602,-0.910019802,3.486704343,2.512726589,-2.616622479,1.138215944,-2.849962917,1
-3.174210351,0.542685773,-1.71109721,-0.731814671,2.469956625,-0.910019802,2.420201039,0.298522816,-1.330467219,-0.116787679,-1.02782907,0
-0.733187933,2.875905325,-1.3478668,-0.731814671,2.469956625,-0.910019802,-0.641158469,1.81913402,-0.475448314,-1.290729733,3.270406983,0
-2.21851021,-0.619012114,2.600947261,0.819455538,0.122369474,0.557183661,0.656671392,-1.689859586,-0.455410983,2.42029074,2.506841986,1
-3.01065642,-1.768244709,-0.984636389,0.541976997,-0.586462784,-0.910019802,-0.448743307,-0.305076498,-1.544281968,-1.290729733,-0.505258116,1
1.365338201,-2.354158607,1.87448644,-0.731814671,0.76378113,-0.910019802,0.745179422,-0.816238502,-1.330467219,2.42029074,-1.542026203,1
1.693256511,0.40536684,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-0.081093613,1.019799983,4.790041753,-1.290729733,3.270406983,1
-0.871800447,-0.250254711,-0.099130771,0.541976997,0.76378113,-0.910019802,0.846540365,1.65491617,-1.756957638,-1.290729733,-1.02782907,0
-2.895479787,1.158153997,-0.984636389,0.835315632,-1.58380602,-0.910019802,-0.270962585,2.512726589,-0.893638778,2.42029074,0.794304778,0
-1.703104044,-1.768244709,-0.258175569,-0.731814671,-1.58380602,-0.910019802,-2.266269878,0.925135711,4.790041753,-1.290729733,1.446238675,0
1.233765652,-0.199971475,-1.3478668,-0.731814671,0.122369474,-0.910019802,0.118317422,0.034203108,-1.756575928,-0.116787679,0.481715835,0
1.397724807,1.727495597,2.237716851,-0.731814671,0.122369474,-0.910019802,-0.081093613,1.063295246,4.790041753,-1.290729733,-0.888057845,0
1.365338201,0.790046567,0.625750411,-0.731814671,0.76378113,-0.910019802,1.97366595,-2.289058613,-0.681864867,-1.290729733,-1.159226474,0
1.201379045,-0.433700268,2.600947261,-0.731814671,-0.586462784,2.086218765,1.242075807,2.050331543,-2.616622479,1.138215944,-0.718414259,1
-0.894734043,0.921573085,-0.258175569,3.660377508,-1.58380602,0.557183661,-1.25012787,1.252131989,1.680047604,-1.290729733,0.148710241,0
-2.705984111,-0.331497993,1.352211232,-0.731814671,0.122369474,2.086218765,-1.439996843,1.423718647,-1.969633309,-1.290729733,-1.358149856,1
0.42821392,-0.969330929,1.87448644,-0.731814671,2.469956625,-0.910019802,3.486704343,-0.483970529,0.166325645,1.138215944,-1.084946768,1
-3.272585844,-1.01667387,0.625750411,-0.731814671,-0.874973762,-0.910019802,-1.629865816,-3.233859557,-0.687198734,2.42029074,4.053738285,0
1.299754538,-0.497615506,2.600947261,0.541976997,-1.58380602,-0.910019802,-2.633919572,0.813221354,-0.031010621,-1.290729733,2.559890764,0
0.395016865,1.760640192,1.87448644,-0.731814671,0.122369474,-0.910019802,0.745179422,2.181688741,-0.685490387,-1.290729733,-0.681810899,1
-0.684000186,-0.04902054,0.988980822,0.819455538,-1.58380602,-0.910019802,-0.261420523,0.971696679,-1.746619617,-1.290729733,-0.888057845,0
-0.806216785,-1.538672529,-1.3478668,-0.731814671,-1.58380602,-0.910019802,3.676573315,0.482183506,-1.951966528,1.138215944,-1.356115396,1
1.463308469,-2.354158607,-1.3478668,-0.731814671,0.76378113,-0.910019802,0.441924004,1.115598738,-2.392683536,-1.290729733,1.194836351,0
1.611276933,1.190648619,-1.3478668,-0.731814671,-0.441831647,1.968035034,0.862337861,0.688762135,-1.330467219,1.138215944,0.794304778,0
0.55897602,1.219380078,2.600947261,0.541976997,1.761124366,-0.910019802,1.97366595,0.983612094,-1.755225794,2.42029074,-1.320081873,0
-0.724642431,-1.96947888,-1.71109721,-0.731814671,1.761124366,-0.910019802,2.230332067,-0.4248647,-0.697704638,-1.290729733,0.083218723,1
-0.878338127,3.846498951,-0.984636389,0.541976997,-1.58380602,0.557183661,0.804631693,1.399099753,-2.616622479,-1.290729733,-1.02782907,0
1.152191299,0.150997314,-0.621405979,2.093247205,-1.58380602,2.086218765,1.811682725,1.192521124,-2.403946808,1.138215944,-2.467163189,1
1.053815806,2.881534778,2.964177671,2.673029298,0.122369474,0.557183661,-1.060258897,0.881640448,-1.959127405,2.42029074,-2.467163189,0
0.24785885,-2.170713051,0.262520001,-0.731814671,-1.58380602,0.557183661,-1.886531932,1.019799983,-1.964842982,-1.290729733,0.794304778,0
-0.935180038,0.773474269,-0.984636389,2.093247205,1.264343848,1.968035034,2.610070012,-0.034215986,4.790041753,2.42029074,-2.139446698,1
1.234170876,2.456864686,-1.3478668,-0.731814671,1.264343848,1.968035034,-0.261420523,0.110916198,-0.040377447,-1.290729733,0.119822082,1
1.250566792,-1.818527946,1.87448644,-0.731814671,-1.58380602,-0.910019802,0.555310449,1.476022139,-2.191271137,-1.290729733,-1.37384724,0
0.24785885,-1.40013728,0.988980822,-0.731814671,-1.58380602,-0.910019802,-1.25012787,-1.366399841,4.790041753,2.42029074,-0.045574386,0
1.201379045,-0.043228125,1.51125603,-0.731814671,-1.58380602,-0.910019802,-1.060258897,2.229225573,-2.616622479,-1.290729733,-0.130832208,0
-3.174210351,0.341451602,3.327408082,0.541976997,0.122369474,2.086218765,-2.076400905,-0.053092356,-1.100812699,-1.290729733,0.662907374,0
-3.15821966,0.931865956,-0.099130771,2.673029298,-0.586462784,-0.910019802,-1.629865816,0.598139433,-1.522512792,-0.116787679,-1.756646969,1
-3.075834858,-1.136204188,2.237716851,1.105898995,1.761124366,-0.910019802,-2.444050599,0.231604577,-1.336014913,2.42029074,1.292804527,0
1.381328892,0.588812396,2.237716851,-0.731814671,-1.58380602,-0.910019802,1.603470067,-0.384130204,-0.889750211,-1.290729733,1.448273136,0
-2.879083872,-0.433700268,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-1.467431504,0.357724287,0.38217846,-1.290729733,0.794304778,0
1.086607637,-0.04902054,0.988980822,-0.731814671,0.122369474,2.086218765,0.935048395,-0.086519478,-0.883939469,-1.290729733,1.69967546,0
-0.747170803,0.409523453,-0.984636389,-0.731814671,0.122369474,-0.910019802,1.256108787,2.512726589,-2.616622479,-1.290729733,-0.168183602,1
1.365338201,1.174726294,1.352211232,-0.731814671,0.122369474,2.086218765,0.935048395,0.832097723,-0.67470399,-1.290729733,0.934076003,0
1.31574523,-0.433700268,-0.621405979,-0.731814671,-1.58380602,-0.910019802,-2.254181626,2.512726589,-2.616622479,-1.290729733,0.140336421,0
1.430921863,-0.663272448,0.262520001,2.093247205,-0.874973762,2.086218765,0.745179422,-1.524381825,0.182260582,-1.290729733,-0.373860712,0
1.086607637,1.744067895,-1.3478668,0.541976997,0.122369474,-0.910019802,-0.650700531,-0.416685918,-0.248996667,-1.290729733,0.086392854,0
1.119399468,0.973492123,0.625750411,-0.731814671,2.469956625,-0.910019802,0.10877536,-0.985064393,-0.041678361,-1.290729733,0.662907374,0
-1.28138593,-0.584651202,-0.258175569,-0.731814671,2.469956625,2.086218765,-1.629865816,-2.05786109,4.790041753,-1.290729733,1.520518382,0
-0.691445376,0.359240216,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-2.444050599,0.688762135,-1.330467219,-1.290729733,-1.02782907,0
1.463713694,-1.520883915,0.262520001,-0.731814671,-1.58380602,-0.910019802,0.555310449,0.529720339,-1.968020126,-1.290729733,-0.645029341,0
1.282953399,0.772257953,-1.3478668,-0.731814671,2.469956625,-0.910019802,0.365441477,-1.074395535,-0.880762324,-1.290729733,2.104275953,0
-1.73348283,-0.065592838,2.600947261,-0.731814671,-0.586462784,-0.910019802,0.365441477,2.512726589,-1.319417774,-1.290729733,0.794304778,0
-2.754766633,-0.04902054,-0.984636389,-0.731814671,2.469956625,-0.910019802,0.196113379,-1.282675118,-0.681864867,1.138215944,-1.02782907,1
1.299349314,-0.612989211,-1.3478668,-0.731814671,2.469956625,2.086218765,-1.696662959,0.988378753,-1.538352563,-1.290729733,1.065473407,0
-0.183171995,2.421517945,-1.71109721,1.105898995,-0.874973762,2.086218765,-1.087693558,-2.324050585,0.590063804,-1.290729733,0.662907374,0
-3.28898176,-0.785885373,-0.984636389,2.673029298,1.264343848,3.497070138,3.29683537,1.81913402,-0.465086801,1.138215944,-2.849962917,1
-1.73348283,-1.784817007,-1.3478668,-0.731814671,1.761124366,-0.910019802,-0.081093613,-1.304028208,4.790041753,-1.290729733,3.270406983,0
-3.223398098,-1.923352257,-0.621405979,-0.731814671,-1.58380602,-0.910019802,-1.696662959,-1.371671536,-0.247525639,2.42029074,-0.645029341,0
1.299349314,2.462494139,2.600947261,-0.731814671,0.122369474,0.557183661,0.219678365,-0.97859678,-0.685305059,-1.290729733,1.887620726,0
-2.541619731,-1.768244709,1.87448644,-0.731814671,-1.58380602,-0.910019802,2.420201039,0.094380444,-1.742254174,2.42029074,-0.448710254,1
-3.125427829,-0.250254711,1.14802562,-0.731814671,2.469956625,-0.910019802,-0.650700531,1.439834249,-1.106528276,2.42029074,1.375458054,1
-0.593475107,-0.451488882,-1.3478668,-0.731814671,2.469956625,2.086218765,-1.208219198,0.996315573,-2.190132059,-1.290729733,0.53150997,0
1.201379045,0.502532445,-0.984636389,2.093247205,-1.58380602,-0.910019802,-1.886531932,-1.289477455,-0.889750211,-1.290729733,0.662907374,0
1.562089187,0.917159949,-0.258175569,-0.731814671,-1.58380602,-0.910019802,-2.064312653,0.298522816,-1.100812699,-1.290729733,-1.159226474,0
-0.379922981,-0.093930847,-1.71109721,-0.731814671,1.264343848,1.968035034,2.230332067,1.662223543,-1.944805651,-1.290729733,-0.234089488,1
1.103003552,-0.836168609,-1.3478668,-0.731814671,2.469956625,-0.910019802,3.486704343,2.512726589,-2.616622479,1.138215944,0.280107645,1
-2.574411562,2.462494139,1.87448644,0.835315632,2.469956625,2.086218765,3.676573315,1.945724558,-2.168744594,1.138215944,-2.849962917,1
1.283358623,1.72627928,-0.258175569,5.498091174,0.122369474,-0.910019802,-0.870389924,-1.135202318,-0.044311959,-1.290729733,0.794304778,0
-0.937384109,0.822541189,-0.984636389,-0.731814671,2.469956625,2.086218765,-1.696662959,-1.066783224,4.790041753,-1.290729733,0.450890903,0
0.215067018,0.772257953,0.988980822,0.541976997,0.122369474,-0.910019802,-2.633919572,0.433921584,4.790041753,-1.290729733,1.122591105,0
1.742444257,1.128599671,-1.3478668,-0.731814671,-0.874973762,2.086218765,-0.63861228,-0.041018323,4.790041753,-1.290729733,0.662907374,0
-0.681587141,-0.314925695,2.237716851,-0.731814671,-0.874973762,-0.910019802,-1.696662959,-0.727242084,-1.330467219,2.42029074,0.794304778,0
-0.871800447,-0.634934438,-1.3478668,-0.731814671,2.469956625,2.086218765,1.43194478,1.81913402,-2.616622479,1.138215944,-2.849962917,1
-3.108626689,-0.66524451,2.237716851,-0.731814671,-1.58380602,2.086218765,-1.060258897,0.78456089,-1.976794186,-0.116787679,0.662907374,0
1.64366354,-1.40013728,-0.984636389,-0.731814671,-0.586462784,2.086218765,-1.439996843,-0.317717001,-1.305639561,-1.290729733,-1.02782907,0
-0.665191225,0.421939138,1.87448644,-0.731814671,-1.58380602,2.086218765,0.555310449,0.333514788,-1.531191686,2.42029074,-0.102692084,0
-2.846697265,0.606601011,-0.621405979,-0.731814671,-1.58380602,-0.910019802,-0.870389924,2.512726589,-2.616622479,2.42029074,-1.410628798,0
1.742444257,0.990064421,-1.3478668,-0.731814671,2.469956625,-0.910019802,-0.460831558,1.063295246,-1.95903224,-1.290729733,-0.645029341,0
-2.153331772,3.4156926,-0.462361181,-0.731814671,1.264343848,0.500831571,0.846540365,0.023054263,-2.192647,2.42029074,-2.449431345,1
0.23326178,1.158153997,-1.3478668,-0.731814671,2.469956625,-0.910019802,1.97366595,-8.723354734,-0.884416344,-1.290729733,0.549241814,0
-2.869538042,-1.802605622,0.625750411,-0.731814671,1.761124366,2.086218765,-1.506793986,-1.391018735,-0.90672906,2.42029074,-1.298997698,0
1.348942285,0.220704967,-0.100710409,-0.731814671,0.76378113,-0.910019802,2.420201039,-1.047436025,4.790041753,-0.116787679,1.848804708,1
1.201379045,1.927513451,1.87448644,-0.731814671,2.469956625,-0.910019802,-0.448743307,0.40930269,0.376462883,-1.290729733,0.662907374,0
-1.831858323,-0.612989211,1.51125603,-0.731814671,1.761124366,2.086218765,0.745179422,2.512726589,-2.616622479,2.42029074,-1.681797427,0
0.053311934,-1.538672529,2.600947261,0.835315632,0.555511589,3.497070138,2.799938985,-0.200469514,-1.123507125,2.42029074,-0.700112579,1
-0.708246516,-0.64670015,-1.3478668,-0.731814671,1.761124366,-0.910019802,1.850594121,-0.708365715,-1.540179573,-1.290729733,-1.02782907,1
1.119399468,-0.864506618,-1.3478668,-0.731814671,1.761124366,0.557183661,2.610070012,1.040377307,-1.31624063,2.42029074,0.010973477,1
-1.520335928,0.472222374,0.625750411,-0.731814671,-0.874973762,-0.910019802,-0.014296469,2.512726589,-2.616622479,2.42029074,-2.849962917,0
1.578079878,0.503748762,-0.984636389,-0.731814671,0.122369474,-0.910019802,2.610070012,1.689908142,-1.760846206,-1.290729733,-1.738915125,1
0.723340399,0.168135955,-1.71109721,-0.731814671,2.469956625,-0.910019802,3.486704343,2.512726589,-2.616622479,1.138215944,-1.870312529,1
-0.642257629,-1.417925894,-1.3478668,-0.731814671,0.76378113,-0.910019802,-0.870389924,0.909020109,0.393652788,2.42029074,4.055772745,0
1.775236088,1.088446344,-1.71109721,2.673029298,-0.441831647,1.968035034,2.040463094,1.43102602,4.790041753,-1.290729733,-1.542026203,1
1.348537061,-0.714205657,1.87448644,-0.731814671,-1.58380602,-0.910019802,-0.707955613,-1.023287961,-0.892025596,-1.290729733,-0.645029341,0
-2.724387847,-0.727943431,2.237716851,-0.731814671,0.76378113,-0.910019802,-2.064312653,-8.723354734,-2.616622479,-1.290729733,0.271733825,0
-0.34713115,0.637879316,-1.3478668,5.498091174,0.122369474,2.086218765,2.610070012,1.689908142,-1.968020126,2.42029074,-2.849962917,1
-0.888196362,-0.663272448,-1.3478668,-0.731814671,-1.58380602,-0.910019802,0.555310449,1.096722369,-1.119404731,-1.290729733,-0.627297497,0
0.395422089,1.508472812,0.262520001,-0.731814671,-0.874973762,-0.910019802,-1.629865816,-0.365253834,4.790041753,2.42029074,1.889655187,0
0.231462934,-1.355226973,1.87448644,-0.731814671,-1.58380602,-0.910019802,-2.254181626,-1.917791305,-0.901701414,-1.290729733,-0.31731285,0
-2.977864589,0.588812396,1.51125603,-0.731814671,-0.586462784,-0.910019802,-2.266269878,-1.959585614,-0.246863436,-1.290729733,0.794304778,0
1.004628059,-0.762304343,0.262520001,-0.731814671,-1.58380602,-0.910019802,-0.897824586,-1.322904578,-0.031435505,-1.290729733,0.101520402,0
1.18498313,-0.617145824,0.262520001,-0.731814671,-1.58380602,-0.910019802,-0.870389924,1.81913402,-2.616622479,2.42029074,-2.08436346,0
0.215067018,0.85324471,-1.3478668,-0.731814671,-0.586462784,-0.910019802,-1.060258897,0.178105167,-1.104701267,-0.116787679,0.737756916,0
-0.298348628,1.341599553,2.964177671,5.498091174,-1.58380602,-0.910019802,0.555310449,2.512726589,2.103335151,-1.290729733,-2.849962917,1
1.283358623,-0.401205646,2.600947261,-0.731814671,0.267000612,3.497070138,-1.439996843,0.844171756,-1.104915094,2.42029074,-0.104726544,1
-2.052659389,-2.354158607,2.964177671,5.498091174,-1.58380602,-0.910019802,-1.886531932,-2.285522079,1.255595785,-0.116787679,2.924388813,0
-0.248755657,-0.39354694,-1.3478668,-0.731814671,0.267000612,3.497070138,2.230332067,-0.384130204,-1.330467219,-1.290729733,0.678604758,0
1.299754538,0.560474387,2.237716851,-0.731814671,-1.58380602,-0.910019802,-1.696662959,0.521217048,-1.084759101,-1.290729733,0.280107645,0
-0.511090305,2.421517945,-1.3478668,-0.731814671,2.469956625,-0.910019802,-2.076400905,-1.921832875,4.790041753,-1.290729733,0.794304778,0
1.365338201,-1.888991344,0.988980822,0.835315632,-0.586462784,-0.910019802,-2.823788545,1.108796401,-2.616622479,-1.290729733,3.270406983,0
-0.337272915,0.743919943,-0.984636389,-0.731814671,1.761124366,-0.910019802,0.745179422,-0.377327867,-1.744081184,-1.290729733,-2.064597156,0
1.364932976,-0.014659628,1.51125603,-0.731814671,-1.58380602,-0.910019802,-0.081093613,0.394417213,-1.755130629,-1.290729733,-2.849962917,0
1.348942285,2.490009281,1.87448644,-0.731814671,0.122369474,0.557183661,-0.641158469,0.669319295,0.604290393,2.42029074,0.262375801,0
1.135795383,1.15693768,-1.3478668,-0.731814671,1.761124366,2.086218765,0.61476272,-1.260953097,-0.2615384,-1.290729733,0.737756916,0
0.10029561,-2.354158607,-0.621405979,-0.731814671,-1.58380602,0.557183661,-0.897824586,-0.46105259,-0.041134815,2.42029074,1.44566884,0
1.808027919,-0.952758631,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-1.060258897,-1.506565268,4.790041753,-1.290729733,3.270406983,0
-0.101597642,0.991280738,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-1.506793986,0.417335153,4.790041753,-0.116787679,-1.430395102,0
-3.272585844,2.622752116,-0.100710409,-0.731814671,2.469956625,-0.910019802,3.676573315,0.829336956,-1.735188463,1.138215944,-1.02782907,1
-1.782670577,-0.929177602,-0.984636389,-0.731814671,-1.58380602,2.086218765,0.80508278,-0.104670759,-0.044311959,1.138215944,1.177104507,0
1.299754538,0.055153797,1.87448644,0.541976997,0.122369474,-0.910019802,-0.650700531,0.612974233,-1.951966528,-1.290729733,3.270406983,0
-2.08774811,-0.952758631,1.352211232,-0.731814671,-1.58380602,-0.910019802,0.745179422,0.00247694,-1.093226939,2.42029074,-1.410628798,0
1.152191299,-0.69763336,-0.984636389,-0.731814671,0.122369474,-0.910019802,3.486704343,-0.344676511,-0.476041081,1.138215944,1.104289425,1
0.231462934,-1.216691724,-1.3478668,-0.731814671,-0.586462784,2.086218765,2.420201039,0.074223272,-0.0355379,2.42029074,1.448273136,1
0.542580104,-0.399339355,-0.984636389,-0.731814671,0.122369474,2.086218765,-0.828481252,-0.400245806,4.790041753,-1.290729733,1.967109024,0
0.280245456,-0.446115952,0.105054842,-0.731814671,-1.58380602,-0.910019802,-1.696662959,-1.084904718,4.790041753,-1.290729733,0.662907374,0
-0.740633122,2.110959007,1.87448644,-0.731814671,-1.58380602,2.086218765,-0.828481252,1.587936497,-1.964842982,-1.290729733,-0.159239946,1
-0.716386793,0.255171651,-1.3478668,-0.731814671,1.264343848,2.086218765,-0.071551551,0.973397634,-2.191271137,-0.116787679,-0.642425045,0
1.053815806,0.912009519,-0.984636389,-0.731814671,-0.441831647,3.497070138,2.230332067,0.813221354,-1.524030809,-1.290729733,-1.740949585,0
-0.297943404,2.09438671,-1.71109721,-0.731814671,-1.58380602,-0.910019802,-2.823788545,-1.366399841,4.790041753,-1.290729733,-0.234089488,0
1.496505525,-1.40013728,-1.3478668,2.673029298,-0.441831647,1.968035034,0.745179422,-0.018100384,4.790041753,-1.290729733,0.166442085,1
-3.223398098,-1.033246167,-0.984636389,-0.731814671,-0.586462784,-0.910019802,-1.467431504,0.473680215,-0.464872974,-0.116787679,0.337225343,0
1.479704385,0.204132669,1.51125603,-0.731814671,-1.58380602,-0.910019802,-2.633919572,-0.041018323,1.255144638,-1.290729733,1.079136331,0
-2.136530633,-1.538672529,0.262520001,-0.731814671,-0.874973762,-0.910019802,-2.633919572,0.813221354,4.790041753,-1.290729733,2.887607254,0
0.378620949,0.623279081,0.988980822,-0.731814671,-1.58380602,-0.910019802,-2.076400905,-1.996749369,0.820143208,-0.116787679,3.345256525,0
0.526589413,-1.923352257,0.262520001,-0.731814671,-1.58380602,0.557183661,2.799938985,-0.695820854,4.790041753,-1.290729733,1.308501911,0
0.198671103,-0.55029029,-0.984636389,2.386585841,-0.874973762,-0.910019802,-0.870389924,1.038676353,-1.544281968,-1.290729733,0.52517061,0
-0.765574539,0.588812396,-1.3478668,-0.731814671,-0.586462784,-0.910019802,-1.886531932,0.352391157,-0.461814492,-1.290729733,3.288138827,0
1.51290144,1.325027255,2.237716851,-0.731814671,-1.58380602,-0.910019802,1.783796977,0.40526112,4.790041753,-1.290729733,0.409470589,0
1.479704385,1.542833724,0.262520001,-0.731814671,-1.58380602,-0.910019802,-0.261420523,-8.723354734,-0.046324297,-1.290729733,2.233638897,0
1.414120723,-1.019614166,2.600947261,2.673029298,-1.58380602,2.086218765,-2.444050599,1.208636726,-1.951966528,-1.290729733,2.500738606,0
1.053815806,1.525045109,-0.984636389,-0.731814671,1.264343848,1.968035034,0.809573698,-1.38931778,0.165400395,-1.290729733,1.905922406,0
1.299754538,0.709559031,2.237716851,-0.731814671,-1.58380602,-0.910019802,0.365441477,0.688762135,-1.330467219,2.42029074,3.270406983,0
-0.101192417,-1.567010539,-1.3478668,-0.731814671,0.76378113,-0.910019802,2.420201039,1.383489187,0.170639097,-1.290729733,-0.888057845,0
1.676860595,0.720338914,-1.71109721,-0.731814671,-1.58380602,2.086218765,-0.707955613,-8.723354734,0.594166199,-1.290729733,3.270406983,0
0.313037287,-1.354010656,-0.984636389,2.386585841,-1.58380602,-0.910019802,-2.254181626,1.902229295,-0.680037857,-1.290729733,-1.102108776,0
-0.779962634,-0.681061062,0.988980822,-0.731814671,-0.586462784,-0.910019802,-2.823788545,2.512726589,-2.616622479,-1.290729733,-1.542026203,0
-1.192822842,1.158153997,2.600947261,0.835315632,-1.58380602,0.557183661,-0.870389924,0.365031661,-1.53436883,-1.290729733,-0.830940147,0
1.496505525,-0.19231277,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-0.870389924,2.512726589,-1.739290858,-1.290729733,0.932041543,0
-3.059844167,-1.019614166,-0.984636389,-0.731814671,-1.58380602,-0.910019802,-2.076400905,-0.265413509,4.790041753,-1.290729733,1.831072864,0
0.606389046,1.744067895,-1.71109721,-0.731814671,1.761124366,-0.910019802,2.799938985,1.587936497,-0.470802378,-0.116787679,-2.849962917,1
1.627672849,-1.003691841,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-1.886531932,-0.846094884,-0.680037857,-0.116787679,2.483006762,0
1.266557483,0.135641333,1.352211232,-0.731814671,-1.58380602,-0.910019802,-0.897824586,-1.567877088,-0.892239424,-1.290729733,1.448273136,0
-3.157814436,-0.584651202,-0.984636389,-0.731814671,-1.58380602,-0.910019802,0.555310449,0.612974233,-0.05320468,-1.290729733,-1.542026203,1
-0.583211648,-0.600573526,1.87448644,0.541976997,0.122369474,-0.910019802,-0.63861228,0.174063597,-1.106528276,-1.290729733,-2.467163189,0
1.266557483,0.204132669,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-1.696662959,2.050331543,-2.392683536,-1.290729733,-1.281265854,0
1.299349314,1.720649827,1.87448644,0.835315632,-1.58380602,-0.910019802,-1.060258897,-1.649900856,-0.9039768,2.42029074,1.177104507,0
-1.675958556,0.991280738,0.988980822,0.819455538,-0.441831647,0.557183661,-2.024950171,2.512726589,-1.777773063,-0.116787679,-2.849962917,0
1.103003552,1.174726294,-0.984636389,2.093247205,-1.58380602,-0.910019802,2.610070012,1.115598738,-1.970295512,-1.290729733,-2.849962917,0
-0.831158201,0.439833524,1.87448644,-0.731814671,1.264343848,1.968035034,1.242075807,0.660511066,-1.733743163,1.138215944,-1.484908505,0
1.775236088,0.910793202,-1.3478668,-0.731814671,-1.58380602,-0.910019802,-0.870389924,-0.571832464,-0.882589334,-1.290729733,0.662907374,0
1.364932976,-0.244462296,1.14802562,-0.731814671,-1.58380602,2.086218765,-0.897824586,-8.723354734,-0.878062055,-1.290729733,2.485041222,0
-1.150218606,0.956919826,2.237716851,-0.731814671,-0.586462784,0.557183661,1.97366595,0.689896618,-1.957682105,2.42029074,1.063438947,0
1.217774961,-0.69763336,0.264099639,-0.731814671,-0.586462784,2.086218765,-2.254181626,-0.365253834,-1.330467219,-1.290729733,1.831072864,0
-3.321773591,-1.01667387,1.352211232,-0.731814671,-1.58380602,2.086218765,-1.696662959,0.08863792,4.790041753,-1.290729733,2.885572794,0
1.348537061,0.341451602,-1.71109721,-0.731814671,0.122369474,-0.910019802,3.676573315,0.513604736,4.790041753,1.138215944,0.140336421,0
1.364932976,1.341599553,1.14802562,2.673029298,-1.58380602,-0.910019802,0.175572504,0.290019525,-2.175905471,-0.116787679,-1.159226474,0
1.364932976,-1.136204188,1.352211232,-0.731814671,0.122369474,-0.910019802,-1.696662959,0.255027553,4.790041753,-1.290729733,1.030009719,0
0.706944484,0.302514591,-1.3478668,2.379690663,0.267000612,1.968035034,1.850594121,2.512726589,0.826167777,2.42029074,-0.888057845,1
1.250566792,-1.031379877,1.51125603,2.673029298,-1.58380602,-0.910019802,0.006244406,0.57352054,-1.330467219,1.138215944,-0.244497768,0
-0.847554117,-0.69763336,-1.3478668,-0.731814671,1.761124366,2.086218765,2.799938985,0.101182781,-1.106528276,2.42029074,-1.02782907,1
0.168083343,-2.33758631,-1.3478668,-0.731814671,-1.58380602,-0.910019802,0.99944267,-0.428401233,-0.458637348,-1.290729733,0.280107645,1
1.364932976,-0.083381453,0.625750411,-0.731814671,0.267000612,3.497070138,-0.183624567,1.587936497,-2.616622479,1.138215944,3.653206712,0
-0.215963826,-1.584799153,-1.71109721,-0.731814671,2.469956625,2.086218765,3.676573315,-0.412319839,-0.260402093,1.138215944,-1.681797427,1
-1.635512561,-0.295165018,-1.3478668,-0.731814671,1.761124366,-0.910019802,1.43194478,1.81913402,-0.044311959,1.138215944,-2.849962917,0
-0.34713115,0.755685655,-1.71109721,-0.731814671,0.76378113,-0.910019802,-0.007157275,0.208550533,4.790041753,-1.290729733,0.280107645,0
1.103003552,0.15221363,-1.71109721,-0.731814671,1.761124366,-0.910019802,-2.076400905,0.317399185,-0.901675686,2.42029074,-2.139446698,1
1.021023975,0.135641333,-0.621405979,-0.731814671,2.469956625,-0.910019802,-0.870389924,0.196981537,-0.470325503,-1.290729733,-0.505258116,1
-2.036263474,-1.40013728,-0.621405979,-0.731814671,-1.58380602,-0.910019802,-1.060258897,0.762482711,-0.897478126,2.42029074,-2.849962917,0
1.250566792,-1.923352257,0.988980822,-0.731814671,-1.58380602,2.086218765,-1.455343252,-0.43813465,0.149346796,-1.290729733,0.925702182,0
1.282953399,-0.165610563,1.51125603,-0.731814671,-1.58380602,-0.910019802,-0.460831558,1.945724558,-2.392683536,-1.290729733,-1.542026203,1
1.299754538,-1.371799271,1.14802562,-0.731814671,0.122369474,-0.910019802,0.006244406,-3.881825543,4.790041753,1.138215944,0.883712032,1
-3.223398098,3.444030609,2.237716851,-0.731814671,2.469956625,-0.910019802,3.676573315,0.688762135,-1.330467219,1.138215944,0.794304778,0
-2.103738802,0.806618865,0.262520001,-0.731814671,0.76378113,-0.910019802,-1.629865816,0.323446647,-2.183066348,2.42029074,2.159359191,0
1.627672849,-1.601371451,-0.984636389,-0.731814671,-1.58380602,-0.910019802,-1.277562531,1.131714341,4.790041753,-1.290729733,0.932041543,0
-0.724237207,1.375960465,1.14802562,-0.731814671,0.122369474,0.557183661,1.97366595,2.512726589,-2.616622479,-0.116787679,0.410935214,0
1.217369737,0.945154114,-0.984636389,-0.731814671,-1.58380602,-0.910019802,-1.060258897,-0.088084328,4.790041753,2.42029074,1.336642035,0
1.316150454,0.387578225,-1.3478668,-0.731814671,2.469956625,2.086218765,-0.081093613,-0.98782516,1.241843301,2.42029074,0.664941834,0
1.250566792,0.371005928,1.87448644,-0.731814671,0.76378113,2.086218765,-0.805995649,-0.64471328,-0.917966069,-1.290729733,0.337225343,0
